RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31
394496,514,"Coos Bay, OR",msa,OR,0.9830341348770335,0.9826400856478356,0.9778231762022496,0.9799577938459998,0.9862208418627012,0.9905563494801163,0.9895524105789719,0.9811548098934534,0.9778052204991319,0.974130774492045,0.9728865018993265,0.9723533074108642,0.9740078103714467,0.9729907689210014,0.9766093491872256,0.9769919867479148,0.9839368810494845,0.985381004727865,0.9866976664154948,0.983426258179421,0.9817708624476372,0.9789256502886996,0.9800909731317801,0.9782031331050939,0.9833122189929702,0.9856049879524057,0.9886601149769656,0.9855118134028148,0.9845319641187081,0.9856862840899029,0.9885982449576898,0.9909996137821192,0.9929630062925375,0.9978941826796525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9974721921977171,0.9974721921977171,0.996506008622838,0.9990338164251208,0.9990338164251208,1.0000476326569496,1.0000476326569496,0.9994210662409095,0.9961038694147158,0.9961038694147158,0.9911360302363503,0.9881833721833723,0.9805220465551435,0.98232152421669,0.9863302325500234,0.987519066268867,0.9890855711501428,0.9912990850390319,0.9942628050185922,0.9964912280701754,0.987592451651933
394787,518,"Lewiston, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0073758865248228,1.0066666666666666,1.005128205128205,1.0054424430836726,1.0054424430836726,1.0003142379554675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0029193823187386,1.0029978321500714,1.0029978321500714,1.0000784498313329,1.0,0.9959156455780612,0.988801857440317,0.9781180967565564,0.9772273268003856,0.9788419609618185,0.9804071806121445,0.9776867085815324,0.9823086695753876,0.9914272106088222,0.9983248761348672,0.9933081699356429,0.9933081699356429
394629,520,"Georgetown, SC",msa,SC,0.9574207918947174,0.9631679713229985,0.9620621014066918,0.9648392952334356,0.9677631521533594,0.9694983779651655,0.969156878697136,0.9650972731278659,0.9650961990502117,0.9584035478712897,0.9578111230201262,0.956811194750992,0.9624344151652092,0.9633452342411659,0.9624588310066408,0.9629970315448414,0.9638978930409943,0.9649820262554191,0.9655387443693891,0.9614381398021944,0.9591670520394194,0.9537999028855101,0.9530724771975789,0.9545596831333043,0.9593317047170972,0.9645702766223357,0.9638257673183147,0.9630440875822791,0.9658605650504594,0.9709883572679671,0.9745991875117599,0.973575192446475,0.973059078685328,0.9728725717815757,0.9743063510427894,0.9738547143319428,0.9765397058817403,0.9800955509997382,0.9865591743589088,0.9923898686447462,0.9967188729737506,0.9992035009766097,0.9996665925761281,0.9940368917759598,0.9943702991998319,0.9903017795369881,0.991306590663723,0.9883421442413326,0.9849618743324816,0.989586764005915,0.9925512104283053,1.0,0.9982620785540494,0.9897207866339878,0.9838218381856677,0.9779175582673059,0.9767027526263918,0.9744716197738988,0.9744509858891691,0.9743601360461197,0.9721198469765625,0.9734933740495041,0.9742896210079367,0.9804036905368959,0.9801570510005782,0.9802193055403386
395063,522,"Sanford, NC",msa,NC,0.9764649016572694,0.9801624648278797,0.9794384468184164,0.9829080120748629,0.9828043507488277,0.9879934511114055,0.9901456183676981,0.989306435824605,0.9870911610801497,0.9811812016996088,0.9790932846106677,0.9756379083383543,0.9766653238447688,0.9855908477713164,0.9882287771776762,0.9942528735632185,0.9913234001781847,0.9936006780778529,0.9927673447445198,0.9913895675911473,0.9877548779232437,0.9825276051959709,0.9862989500537771,0.9875680708478137,0.9882751740653771,0.9873103293707898,0.9894505306014066,0.9939466456193564,0.9954473959945441,0.9991426121749072,1.0,1.0,1.0,0.9992816091954023,0.9992816091954023,0.9992816091954023,1.004,1.0040585000585,1.0088549025500122,1.0049856727867064,1.0095274893091324,1.013740095826629,1.0140135963088093,1.0094132797278832,1.0004042707188743,1.0000926183199037,1.0001710681512366,1.0073678383811822,1.015822228608287,1.0267607743223937,1.0321614732116562,1.032925451629266,1.0290513132266836,1.0164610907993605,1.0071501038347421,1.000007246691885,1.0,1.0,1.0,1.0,1.000035095107742,1.000035095107742,0.9978567364343179,0.9978216413265759,0.9978216413265759,1.0
394693,528,"Hudson, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9630335923335612,0.9748141031706125,0.9879112297912996,0.9890119520274226
394443,530,"Carlsbad, NM",msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9706862777285313,0.9674539544962081,0.9657789880485144,0.9721957603306969,0.9771267472182054,0.9722973046509599,0.9776258581244811
395136,532,"Sturgis, MI",msa,MI,,,,,,,,,,,,,0.9622139245065795,0.9640906641294281,0.9745268635591652,0.9809291308264826,0.9820156331012365,0.9795092345872646,0.9790132008975826,0.9779123279697717,0.9755269717204668,0.9652139980953583,0.9598674192337991,0.9615097305425685,0.9696479300641861,0.9843547000675663,0.9846022689031306,0.9859707856886041,0.9882856005034188,0.994661414719627,0.9902313724706003,0.9880869836214224,0.989159958976909,0.9973175428161435,0.9957256092740753,0.9849011886926123,0.9854392570272908,0.9891755794185371,1.0,1.0,1.0052910052910053,0.9990065369057289,0.9990065369057289,0.9913514654208702,0.9976359338061466,0.9976359338061466,1.0,1.0,1.0,0.9916254298592649,0.9916254298592649,0.9916254298592649,0.9915458937198068,0.9915458937198068,0.9859670931619267,0.9878852517297015,0.978939464347568,0.9777243978473954,0.9735765848760533,0.9754392021315385,0.9821933100576411,0.9885776937123593,0.9929141500858195,0.9929539092177692,0.9972532862468119,1.0
394509,534,"Crossville, TN",msa,TN,0.9617689036545213,0.9683264118708136,0.9719389347417229,0.972876830991872,0.9711800584862358,0.9703384085344964,0.9686423476337301,0.9655893704420001,0.9640605918439012,0.9603282494822443,0.9580274188300232,0.957374649935983,0.9592258643173178,0.9629214848614761,0.9655078822879831,0.9682252512749114,0.97125096764259,0.9691336558043476,0.9716924607048246,0.9713872897895405,0.9745195970707944,0.9742737580791464,0.97296343188687,0.9699607728430543,0.969820292763171,0.9737823082216662,0.9732597436829518,0.9727023613331459,0.9704386352532954,0.9750743096316942,0.9769392927856589,0.9805058711608844,0.983526265117197,0.9832669007822291,0.9856297954547054,0.9843395435577532,0.9865178157582527,0.985580634562592,0.9913360302460453,0.9966065476172403,0.9988098363168115,0.9988098363168115,0.9944122989377439,0.9887894831604026,0.9843450387159582,0.9808160012097528,0.9822123030740805,0.981971650149311,0.9885976933593567,0.9940143709555583,0.9946151139028337,0.9924126387999452,0.9857447371079605,0.9898290915298994,0.986796150595597,0.9847539355518452,0.974497525295435,0.9694803986494752,0.9675510134044535,0.9698971402924849,0.9725223595924142,0.9768725533970718,0.9788569108395248,0.9827833766231749,0.9846570769773417,0.9822132794680419
845162,535,"Granbury, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0116835169035678,0.9935994645247658,0.9916837557125051,0.9928855314351818,0.9903183183811543,0.9865088363537201
753903,538,"Marietta, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9850390096466275,0.985522565865702,0.9760543007542788
394591,539,"Fergus Falls, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9916400236537863,0.9916400236537863,1.0,1.0,1.0,1.0,0.9967020785456996,0.9950185768621979,0.995018576862198,0.9924685451001239,0.9839997625196664,0.9839997625196664,0.9898477157360407,1.0,1.0,1.0,1.0,0.996013378344586,0.9889860059921364,0.9889860059921364,0.9891319161052013,0.994009412773437,0.9918449106089349,0.9956856221512838,0.9954374163007257,0.9976019184652278,0.9976019184652278,0.9962112601348792,0.9962112601348792
394618,541,"Fremont, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9931462443271278,0.9931462443271278,0.9932574295617287,1.0001111852346007,1.0052765876787644,1.0107325724015774,1.0140607820758047
394939,542,"Oneonta, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9782452058899843,0.9780747769519703,0.9764070679671882,0.9816635860496105,0.979466513583807,0.9811486353842142,0.96904306852238,0.972051992249123,0.9718045598998034,0.981036600987582,0.9854728829268508,0.9942529110075539,1.0,0.9957306531271805,0.9913439287404561,0.9913439287404561,0.9956132756132755,1.0,0.9935649935649936,0.9814437814437814,0.9771641429536166,0.9798705886130824,0.9843824020634434,0.9886620405536082,0.984704963675151,0.9908767202220856,0.9822757021423946,0.9779008591708892,0.9697804334633569,0.964025709246129,0.96440073367694,0.9604481407526365,0.9623647267488522,0.9651889792235934,0.9740207209719408,0.9802870377664711,0.9776869234348462
394336,546,"Ardmore, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9889415014809564,0.9910221584405378,0.9823364928965147,0.9758987757875843,0.9772869592986728,0.9875016768304635,0.9916405433646812,0.9926542518243765,0.9868062986080023,0.985157959853737,0.9860158670144755,0.981125081492111,0.9799788922132792,0.9737365101044317,0.9818384384433797,0.9715901155170193,0.9820214880660391,0.9808524521983557,0.996194153732526,0.9865323179837336,0.9830229486026587,0.9750069165385304,0.9747892577271432,0.9717206349918538,0.9620650608560162,0.956737129873345,0.9570450920874173,0.9665922479795558,0.9687779706843429,0.971010709599207,0.9791351599070346,0.9785493912444059,0.9792569525563923
394456,549,"Charleston, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,0.956968700872776,0.9540769866839907,0.957596461265526,0.960891953873159,0.9648814159135982,0.9627774493226818,0.9629163001493923,0.9620313504680927,0.9587716080262353,0.9598098593923555,0.9571184164118026,0.9637158791225954,0.9601379452167925,0.9652674857861022,0.9669589492289644,0.9828319651019802,0.9792520674251257,0.9819732422815717,0.9706257245510752,0.9735461245143343,0.96865520036208,0.9705663393948676,0.9683067297840694,0.9683042982660536,0.9706592404437826,0.9794393492238914,0.9798342317910373,0.9810300065287239,0.9807785650755658,0.9832211855346021,0.9891068473168954,0.9873866687623614,0.9894649650674595,0.9782604832747425,0.9694576925080239,0.9576310203761184,0.9609258976490614,0.9661677319325221,0.9825174149488718,0.9849625385943289,0.9932659263722154,0.9932659263722154
394592,550,"Fernley, NV",msa,NV,1.0,1.0,1.0,1.0,1.0,1.0,0.9965870307167236,0.9965870307167236,0.9929787191576841,0.9952092031657701,0.9952092031657701,0.9982114541187491,0.9967220194060623,0.9935284705272345,0.994134531133295,0.9968064511211718,0.99909338168631,0.996981566636849,0.996981566636849,0.9969537098303913,0.9966500659426542,0.9966500659426542,0.9973398029326012,0.9961418924027713,0.9961418924027713,0.9963866305329719,0.9987878787878787,0.9987878787878787,0.9987878787878787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.001169590643275,1.0065459347292964,1.011176457592503,1.0162764594257172,1.0126996322479083,1.0080691093847014,1.0018779667395454,1.0000784498313329,1.0000784498313329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992498124531132,0.9962282100467693,0.991862450020632,0.9880602855189601,0.9861557795509199,0.9905215395770574,0.9950738916256158,0.9942318202856247,0.9942318202856247,0.9901349719654583,0.9940092122858942,0.9940092122858942,0.9981060606060606,1.0
394444,551,"Carson City, NV",msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9760338218282968,0.9779203308710706,0.9836086130098646,0.9907251391605235,0.996401320731184,0.9946897246678549,0.9964198284740834
394432,553,"Calhoun, GA",msa,GA,,,,,,,,,,,,,0.9804027969560543,0.9837627224641056,0.9885504438245727,0.9893669366464305,0.9870127796270127,0.9839453290305782,0.9830233668963556,0.9809720212105146,0.9835220557649653,0.9842218243307519,0.9825462961388031,0.9799482176760329,0.9821383768239679,0.9934277410545085,0.9984277410545085,0.997646769080503,0.997646769080503,0.997646769080503,1.0,1.0,1.0,1.0,1.0,0.9981049657222152,0.9981049657222152,0.9981049657222152,1.0045045045045045,1.0046007227465306,1.0047118709070284,1.0003555804235704,1.0002593621815443,1.0001482140210465,1.0,1.0,1.0,1.001476401390675,1.001476401390675,1.0015539388024761,1.0026438655162935,1.002834450612539,1.002756913200738,1.0001905850962454,0.9961795606494747,0.9961795606494747,0.9961795606494747,0.9954022988505747,0.9920522150984808,0.9862042618821066,0.9862995094472753,0.9896495931993691,0.9954975464157435,1.0,1.0,0.9943658732896402
753877,554,"Cullowhee, NC",msa,NC,0.9448471201462859,0.9374313816801433,0.9412129826255436,0.938500505229522,0.9407905212357504,0.937690932225559,0.9488020433366701,0.9540669097827811,0.9549331197205714,0.9538959164974599,0.9464845225785314,0.9422376500308696,0.9408754398284648,0.9474209145057563,0.9525389716132032,0.9536126716416277,0.9481949746598812,0.9477230809572182,0.9466909844493304,0.9482977956450981,0.9463564927524334,0.9455396994828099,0.9432054402052978,0.9465550390944939,0.944884195318387,0.9523607810333266,0.9491956354239975,0.9532169676339112,0.9536999603323938,0.9610526388713847,0.9619685663847504,0.965305687051321,0.9662040303375342,0.9708875968734514,0.9709695372208783,0.9705589021730079,0.969710005738373,0.9789692649976321,0.9909193138459339,0.9996912436704952,0.9941356881149397,0.9892525252525252,0.9779227697367232,0.9834783252922787,0.9792473940719484,0.9845621119937653,0.9798002072318606,0.9875136559347086,0.9935286935286936,0.9970065715828428,0.9968599970487405,0.9923719867282804,0.9847794192874989,0.9827138269035519,0.9738685038906786,0.9701561544157893,0.9602392703793042,0.9518971334133141,0.9523648649155284,0.9546944634696555,0.9698121922996004,0.9684491576641273,0.97193565438449,0.9685015490677326,0.9776437784563483,0.9807641750614806
394940,557,"Ontario, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0180552254078283,1.01578830331332,1.0,1.0,1.0,1.0,0.9968768464590192,0.9968768464590192,0.9968768464590192,1.0,1.0,1.0,1.0,1.0,1.0,0.9969439567061595,0.9969439567061595,0.9920300762603641,0.9885501718417863,0.9827426888898853,0.9737384406807097,0.9710151291338689,0.9659464667558431,0.9698389659821993,0.967085822252634,0.969605421621558,0.9740739518559519,0.9791996121831678,0.980362692896676,0.9825281524345314
